Date,Wallet,Type,"Category name",Amount,Currency,Note,Labels,Author
2024-12-01T22:56:26+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-12,,"Cerrada Amores"
2024-12-01T22:56:56+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-12,,"Cerrada Amores"
2024-12-01T22:57:34+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-12,,"Cerrada Amores"
2024-12-02T01:31:07+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-12,,"Cerrada Amores"
2024-12-02T01:32:25+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2024-12,,"Cerrada Amores"
2024-12-02T22:43:19+00:00,Operación,Expense,Servicios,-1400.00000000,MXN,"Limpieza Nov 2/2",,"Cerrada Amores"
2024-12-02T22:43:48+00:00,Operación,Expense,Servicios,-149.00000000,MXN,Gas,gas,"Cerrada Amores"
2024-12-03T01:31:39+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2024-12-10T20:32:49+00:00,Operación,Expense,Seguridad,-10000.00000000,MXN,"ESTENSE 1/2",,"Cerrada Amores"
2024-12-13T23:55:58+00:00,Operación,"Incoming Transfer",,22500.00000000,MXN,"2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09",,"Cerrada Amores"
2024-12-17T18:19:02+00:00,Operación,Expense,Servicios,-700.00000000,MXN,"Limpieza Jose","Limpieza,Jose","Cerrada Amores"
2024-12-17T18:19:21+00:00,Operación,Expense,Servicios,-700.00000000,MXN,"Limpieza Adrian",Limpieza,"Cerrada Amores"
2024-12-17T18:19:44+00:00,Operación,Expense,Servicios,-500.00000000,MXN,Basura,,"Cerrada Amores"
2024-12-17T18:20:12+00:00,Operación,Expense,Servicios,-3666.00000000,MXN,Luz,CFE,"Cerrada Amores"
2024-12-17T18:20:34+00:00,Operación,Expense,Servicios,-389.00000000,MXN,Telmex,TELMEX,"Cerrada Amores"
2024-12-25T22:02:28+00:00,Operación,Expense,Seguridad,-10000.00000000,MXN,"ESTENSE 2/2",,"Cerrada Amores"
2024-12-30T18:20:50+00:00,Operación,Expense,Servicios,-700.00000000,MXN,"Limpieza Jose","Limpieza,Jose","Cerrada Amores"
2024-12-31T18:12:45+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-06,,"Cerrada Amores"
2024-12-31T18:13:28+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-06,,"Cerrada Amores"
2024-12-31T18:17:49+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2024-12,,"Cerrada Amores"
2024-12-31T18:17:55+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2024-11,,"Cerrada Amores"
2024-12-31T18:18:03+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2024-10,,"Cerrada Amores"
2024-12-31T18:18:08+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2024-09,,"Cerrada Amores"
2024-12-31T18:21:07+00:00,Operación,Expense,Servicios,-350.00000000,MXN,"Limpieza Adrian","Limpieza,Adrian","Cerrada Amores"
2024-12-31T23:58:40+00:00,Operación,"Incoming Transfer",,800.00000000,MXN,2023-08,,"Cerrada Amores"
2025-01-01T19:38:24+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-01-01T23:47:05+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-01-01T23:51:35+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-01-01T23:52:16+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-01-01T23:52:49+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-01-01T23:53:37+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-01-02T00:20:44+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-01-06T23:50:41+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2023-03,,"Cerrada Amores"
2025-01-06T23:50:54+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2023-05,,"Cerrada Amores"
2025-01-06T23:51:01+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2023-06,,"Cerrada Amores"
2025-01-06T23:51:07+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2023-07,,"Cerrada Amores"
2025-01-07T23:50:48+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2023-04,,"Cerrada Amores"
2025-01-09T04:22:13+00:00,Operación,Income,"No reconocido",489.92000000,MXN,"Diferencial Enero",,"Cerrada Amores"
2025-01-10T20:32:49+00:00,Operación,Expense,Seguridad,-10000.00000000,MXN,"ESTENSE 1/2",,"Cerrada Amores"
2025-01-15T00:08:05+00:00,Operación,Expense,Servicios,-600.00000000,MXN,"Limpieza ",Limpieza,"Cerrada Amores"
2025-01-15T20:08:10+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-01-15T20:08:21+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-12,,"Cerrada Amores"
2025-01-15T20:08:53+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-12,,"Cerrada Amores"
2025-01-15T20:16:52+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-05,,"Cerrada Amores"
2025-01-15T20:17:01+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-06,,"Cerrada Amores"
2025-01-15T20:17:11+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-07,,"Cerrada Amores"
2025-01-15T20:17:20+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-08,,"Cerrada Amores"
2025-01-15T20:17:28+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-09,,"Cerrada Amores"
2025-01-15T20:17:37+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-10,,"Cerrada Amores"
2025-01-15T20:17:47+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-11,,"Cerrada Amores"
2025-01-15T20:17:55+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-12,,"Cerrada Amores"
2025-01-15T20:18:02+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2023-01,,"Cerrada Amores"
2025-01-15T20:18:11+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2023-02,,"Cerrada Amores"
2025-01-17T00:08:44+00:00,Operación,Expense,Servicios,-500.00000000,MXN,Basura,,"Cerrada Amores"
2025-01-25T22:02:28+00:00,Operación,Expense,Seguridad,-10000.00000000,MXN,"ESTENSE 2/2",,"Cerrada Amores"
2025-01-27T00:08:59+00:00,Operación,Expense,Servicios,-389.00000000,MXN,TELMEX,TELMEX,"Cerrada Amores"
2025-01-27T00:09:30+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,SIESA,,"Cerrada Amores"
2025-01-31T00:10:19+00:00,Operación,"Incoming Transfer",,7500.00000000,MXN,"2025-10,2025-11,2025-12",,"Cerrada Amores"
2025-02-01T15:50:05+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-02,,"Cerrada Amores"
2025-02-01T15:50:26+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-02,,"Cerrada Amores"
2025-02-01T15:50:50+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-02,,"Cerrada Amores"
2025-02-01T15:53:16+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-04,,"Cerrada Amores"
2025-02-01T15:53:41+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-03,,"Cerrada Amores"
2025-02-01T15:54:23+00:00,Operación,"Incoming Transfer",,1000.00000000,MXN,2022-02,,"Cerrada Amores"
2025-02-01T15:54:48+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2022-01,,"Cerrada Amores"
2025-02-01T15:57:04+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-02,,"Cerrada Amores"
2025-02-01T15:58:31+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-07,,"Cerrada Amores"
2025-02-01T16:08:59+00:00,Operación,"Incoming Transfer",,1000.00000000,MXN,2023-01,,"Cerrada Amores"
2025-02-01T23:05:03+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-02,,"Cerrada Amores"
2025-02-01T23:05:19+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-02,,"Cerrada Amores"
2025-02-01T23:05:36+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-02,,"Cerrada Amores"
2025-02-01T23:06:01+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-02,,"Cerrada Amores"
2025-02-06T18:58:29+00:00,Operación,Expense,Servicios,-192.00000000,MXN,Gas,gas,"Cerrada Amores"
2025-02-07T19:54:08+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-07,,"Cerrada Amores"
2025-02-10T20:32:49+00:00,Operación,Expense,Seguridad,-11000.00000000,MXN,"ESTENSE 1/2",,"Cerrada Amores"
2025-02-16T19:55:13+00:00,Operación,Expense,Servicios,-500.00000000,MXN,Basura,,"Cerrada Amores"
2025-02-21T19:58:49+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-02-21T19:59:15+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-02,,"Cerrada Amores"
2025-02-24T17:56:43+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-02-26T19:56:16+00:00,Operación,Expense,Servicios,-3734.00000000,MXN,Luz,CFE,"Cerrada Amores"
2025-02-27T19:56:34+00:00,Operación,Expense,Servicios,-389.00000000,MXN,Telmex,TELMEX,"Cerrada Amores"
2025-02-28T19:57:12+00:00,Operación,Expense,Seguridad,-4650.00000000,MXN,"Salario ",Adrian,"Cerrada Amores"
2025-02-28T19:57:47+00:00,Operación,Expense,Servicios,-400.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-02-28T19:58:08+00:00,Operación,Expense,Seguridad,-4650.00000000,MXN,Salario,Jose,"Cerrada Amores"
2025-03-01T17:11:53+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-03-01T19:58:36+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-03-01T20:00:12+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-03-01T20:00:37+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-03-01T20:01:06+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-03-01T20:03:42+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2021-12,,"Cerrada Amores"
2025-03-01T20:04:18+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-03-01T20:04:53+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-03-02T02:41:16+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-03-04T20:08:04+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-08,,"Cerrada Amores"
2025-03-04T20:09:03+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-08,,"Cerrada Amores"
2025-03-04T20:10:36+00:00,Operación,"Incoming Transfer",,1000.00000000,MXN,2023-11,,"Cerrada Amores"
2025-03-09T02:42:40+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-03,,"Cerrada Amores"
2025-03-09T02:42:51+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-04,,"Cerrada Amores"
2025-03-13T17:59:22+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-03-15T17:55:50+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-03-15T17:59:39+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-03-15T17:59:53+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,"Limpieza,Adrian","Cerrada Amores"
2025-03-19T18:03:57+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2021-10,,"Cerrada Amores"
2025-03-20T17:56:08+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,Mantenimiento,,"Cerrada Amores"
2025-03-22T18:00:17+00:00,Operación,Expense,Servicios,-170.00000000,MXN,"Material limpieza",,"Cerrada Amores"
2025-03-31T18:00:33+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-03-31T18:00:45+00:00,Operación,Expense,Servicios,-400.00000000,MXN,Limpieza,"Limpieza,Adrian","Cerrada Amores"
2025-03-31T18:01:01+00:00,Operación,Expense,Servicios,-389.00000000,MXN,TELMEX,TELMEX,"Cerrada Amores"
2025-04-01T17:50:06+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-01T17:50:38+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-01T18:44:47+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-04-01T18:45:00+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-02,,"Cerrada Amores"
2025-04-01T18:45:09+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-02T01:34:47+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-02T01:34:55+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-02T01:35:04+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-02T01:35:18+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-02T01:59:20+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-02T05:13:54+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-07T01:35:48+00:00,Operación,Expense,Servicios,-62.00000000,MXN,"Garrafon de agua",,"Cerrada Amores"
2025-04-07T01:36:00+00:00,Operación,Expense,Servicios,-189.00000000,MXN,NATURGY,gas,"Cerrada Amores"
2025-04-12T05:14:17+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-04-16T05:14:25+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-04-16T05:15:01+00:00,Operación,Expense,Servicios,-400.00000000,MXN,Limpieza,Limpieza,"Cerrada Amores"
2025-04-19T05:15:29+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-04-23T05:17:53+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-04-23T05:18:08+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-05-01T05:16:22+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-05-01T05:18:39+00:00,Operación,Expense,Servicios,-389.00000000,MXN,Telmex,TELMEX,"Cerrada Amores"
2025-05-01T05:18:58+00:00,Operación,Expense,Servicios,-3215.00000000,MXN,Luz,CFE,"Cerrada Amores"
2025-05-01T05:19:17+00:00,Operación,Expense,Servicios,-400.00000000,MXN,Limpieza,Limpieza,"Cerrada Amores"
2025-05-01T05:19:50+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-09,,"Cerrada Amores"
2025-05-01T05:20:44+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-09,,"Cerrada Amores"
2025-05-01T18:05:33+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-05-01T18:05:50+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-05-01T18:06:09+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-05-01T21:02:05+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-05-01T21:02:31+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-05-01T21:03:05+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-05-01T21:04:16+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-05-01T21:04:43+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-05-05T21:00:50+00:00,Operación,Expense,Servicios,-62.00000000,MXN,"Garrafon de agua",,"Cerrada Amores"
2025-05-12T18:34:18+00:00,Operación,Expense,Seguridad,-7880.00000000,MXN,Extintores,,"Cerrada Amores"
2025-05-14T21:06:48+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2021-11,,"Cerrada Amores"
2025-05-14T21:08:45+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2025-06,,"Cerrada Amores"
2025-05-15T21:12:37+00:00,Operación,Expense,Servicios,-480.00000000,MXN,"Limpieza ",Jose,"Cerrada Amores"
2025-05-15T21:12:45+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-05-16T05:22:55+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-05-16T21:13:05+00:00,Operación,Expense,Mantenimiento,-7680.00000000,MXN,Extintores,,"Cerrada Amores"
2025-05-19T21:13:18+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-05-22T21:13:26+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-05-30T21:14:55+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-10,,"Cerrada Amores"
2025-05-30T21:16:01+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-10,,"Cerrada Amores"
2025-05-31T05:22:50+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-05-31T21:19:03+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Jose,"Cerrada Amores"
2025-05-31T21:19:10+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-06-01T15:46:04+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-06-01T15:50:23+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-06-01T21:20:12+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-06-01T21:20:35+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-06-01T21:21:19+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-06-01T21:21:57+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-06-01T21:22:57+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-06-01T21:24:44+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-06-02T21:19:36+00:00,Operación,Expense,Servicios,-389.00000000,MXN,Telmex,TELMEX,"Cerrada Amores"
2025-06-03T21:21:42+00:00,Operación,Expense,Servicios,-191.00000000,MXN,Gas,gas,"Cerrada Amores"
2025-06-15T21:25:16+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-06-15T21:25:25+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Jose,"Cerrada Amores"
2025-06-16T05:22:55+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-06-17T21:27:07+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-06-21T21:28:38+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-06-21T21:28:49+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-06-26T21:27:16+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-06-26T21:29:33+00:00,Operación,Expense,Servicios,-3006.00000000,MXN,Luz,CFE,"Cerrada Amores"
2025-06-26T21:29:55+00:00,Operación,Expense,Servicios,-389.00000000,MXN,Telmex,TELMEX,"Cerrada Amores"
2025-06-30T05:22:50+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-06-30T21:30:13+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Jose,"Cerrada Amores"
2025-06-30T21:30:20+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-06-30T21:30:49+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-11,,"Cerrada Amores"
2025-06-30T21:31:32+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2024-11,,"Cerrada Amores"
2025-07-01T15:46:21+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-07-01T15:51:06+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-07-01T16:59:32+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-07-01T19:58:47+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-07-01T19:59:07+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-06,,"Cerrada Amores"
2025-07-01T19:59:16+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-07-01T20:00:20+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-07-01T20:00:47+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-07-01T21:31:59+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-07-02T04:28:36+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-07-02T04:29:11+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-07-12T01:42:07+00:00,Operación,Expense,Servicios,-65.00000000,MXN,"Material limpieza",Limpieza,"Cerrada Amores"
2025-07-12T04:30:40+00:00,Operación,Expense,Servicios,-62.00000000,MXN,"Garrafon de agua (Junio)",,"Cerrada Amores"
2025-07-13T04:30:58+00:00,Operación,Expense,Servicios,-62.00000000,MXN,"Agua (Julio)",,"Cerrada Amores"
2025-07-16T05:22:55+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-07-17T04:31:19+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-07-18T04:31:35+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-07-19T04:36:02+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-07-21T04:33:35+00:00,Operación,Expense,Proyectos,-925.00000000,MXN,"Señaletica y material para instalar",,"Cerrada Amores"
2025-07-27T04:36:17+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-07-29T04:32:42+00:00,Operación,Expense,Servicios,-62.00000000,MXN,"Agua ",,"Cerrada Amores"
2025-07-31T04:35:11+00:00,Operación,Income,Deuda,30000.00000000,MXN,"Pago Adeudo 302",302,"Cerrada Amores"
2025-07-31T04:35:48+00:00,Operación,Expense,Servicios,-389.00000000,MXN,Telmex,TELMEX,"Cerrada Amores"
2025-07-31T05:22:50+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-08-01T04:36:48+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-12,,"Cerrada Amores"
2025-08-01T04:37:54+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2024-12,,"Cerrada Amores"
2025-08-02T04:38:50+00:00,Operación,Expense,Servicios,-600.00000000,MXN,"Desasolve Azotea",,"Cerrada Amores"
2025-08-02T04:39:13+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-08-02T04:39:52+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-08-02T04:42:12+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-08-02T04:42:47+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-08-02T04:43:25+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-08-02T04:43:50+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-08-02T04:46:24+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-08-02T04:47:41+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-08-05T04:40:32+00:00,Operación,Expense,Servicios,-179.00000000,MXN,Gas,gas,"Cerrada Amores"
2025-08-09T04:44:34+00:00,Operación,Expense,Servicios,-29.00000000,MXN,"Block de recibos",,"Cerrada Amores"
2025-08-15T04:44:42+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-08-16T05:22:55+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-08-17T04:45:09+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-08-21T04:46:48+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-08-23T04:47:09+00:00,Operación,Expense,Servicios,-2916.00000000,MXN,Luz,CFE,"Cerrada Amores"
2025-08-23T04:47:18+00:00,Operación,Expense,Servicios,-389.00000000,MXN,Telmex,TELMEX,"Cerrada Amores"
2025-08-29T04:48:04+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-08-30T04:50:04+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
2025-08-30T04:50:44+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-01,,"Cerrada Amores"
